Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,3,0.6587360950105481,6,s2,False,distractor,1.7513973809541312,0.11977227155542822,2.202305271991463
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,4,0.73612817681402,18,1s,True,distractor,1.7513973809541312,0.29752100639740287,1.4684231297719634
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,5,0.9049839238372668,25,p1,True,distractor,1.7513973809541312,0.4057158884751265,1.0347659273961654
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,6,0.7914731401801504,42,1p,False,distractor,1.7513973809541312,0.6282882173207295,1.1848091878382547
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,7,0.9199851959970134,67,2s,True,distractor,1.7513973809541312,0.7132984818103696,0.9847319912596504
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,8,0.547064868446226,71,s2,False,distractor,1.7513973809541312,0.7983087463000096,1.0181889017630965
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,9,0.5196032100889317,86,s1,False,distractor,1.7513973809541312,0.841586699131099,0.8679736114918342
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,1,0.5385712191428511,2,2p,False,distractor,1.7513973809541312,0.04867277761863838,1.7686159043746557
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,2,0.5302036757557136,6,1s,True,distractor,1.7513973809541312,0.14141124797097296,1.4184911104666753
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,3,0.882497700342803,42,p2,True,distractor,1.7513973809541312,0.2573343359113912,1.0181357749038398
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,4,0.8225081961234291,3,p1,True,distractor,1.7513973809541312,0.14450253031605076,1.184850026852473
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,5,0.7888311773944412,67,p2,True,distractor,1.7513973809541312,0.8137651580253987,1.3180744802421032
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,6,0.584021949476173,25,2s,True,distractor,1.7513973809541312,0.6932051465673637,1.48505798055794
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,7,0.6600089309660323,71,s1,False,distractor,1.7513973809541312,0.9080492695502722,1.0179991629806864
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,8,0.8343323742662359,86,p1,True,distractor,1.7513973809541312,0.9528728635539006,1.1845916207016671
MGM2000WRNO,2023-12-13-16-19-54,53,single,random,9,0.8166899703088424,18,2p,False,distractor,1.7513973809541312,0.5030912823450778,1.4684314421374438
MGM2000WRNO,2023-12-13-16-19-54,54,single,descending,1,0.8356096621462717,86,1s,True,distractor,1.7513973809541312,0.8601343932015659,1.4518659815353203
MGM2000WRNO,2023-12-13-16-19-54,54,single,descending,2,0.8833100217934295,71,1p,False,distractor,1.7513973809541312,0.8910472166523441,0.8846456872192903
