Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,1,0.5206672605351672,86,2s,True,target,2.6189313655122533,0.2732263916738279,1.9686403347805026
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,2,0.8316272530394342,71,s1,False,target,2.6189313655122533,0.4643641472630301,1.6015699736417446
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,3,0.8660530424679933,67,p1,True,target,2.6189313655122533,0.6069075582109097,1.2013395872709225
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,4,0.9083867098752316,42,s1,False,target,2.6189313655122533,0.5647924595217635,1.3347817487228895
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,5,0.8746483893882724,25,p2,True,target,2.6189313655122533,0.3218207363151505,1.5015845282869122
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,6,0.7258683068569028,18,2p,False,target,2.6189313655122533,0.3752745154206053,1.8685647003803751
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,7,0.7137170327105851,6,s2,False,target,2.6189313655122533,0.01891598805090631,1.9684966542954498
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,8,0.7902767928040393,3,2s,True,target,2.6189313655122533,0.0027178731704655236,2.302286012487457
PBF2003WRNO,2023-12-13-13-14-27,7,single,descending,9,0.7995253415652519,2,1p,False,target,2.6189313655122533,0.0010980616824213918,5.671445338593912
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,1,0.7379346720005755,86,1s,True,target,3.753198601261829,0.2408301619129462,0.9508783791352471
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,2,0.7725333239978436,71,1p,False,distractor,3.0858257647087157,0.13716222667812467,0.9843562430105521
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,3,0.8160177479689725,67,p2,True,target,1.734900798266608,0.33963866268363546,0.9009117801833781
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,4,0.6618035438571543,42,p1,True,target,1.6014704546905705,0.3833735728608258,1.2844960671354784
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,5,0.6693302399009955,25,s1,False,distractor,1.9016762101164204,0.2780858261379602,1.051072503287287
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,6,0.7920057888507299,18,2p,False,distractor,1.8516371489313315,0.237590538936858,1.2012011937295028
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,7,0.9353955361322215,6,1s,True,distractor,1.4512739669626171,0.12096411179768381,1.4680820956709795
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,8,0.7013958131318597,3,s2,False,distractor,1.551384121998126,0.04645278334765583,1.7347655146950274
PBF2003WRNO,2023-12-13-13-14-27,8,dual,descending,9,0.7010089012601373,2,2s,True,target,1.3860305871494347,0.017296176562862354,2.569100050131965
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,1,0.8194018792137717,2,s1,False,target,1.3860305871494347,0.017296176562862354,1.8855102896377502
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,2,0.6553803771601658,3,1s,True,target,1.3860305871494347,0.005957496146553698,1.2013647780040628
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,3,0.795993559547403,6,p2,True,target,1.3860305871494347,0.0885678820368021,1.418152194331924
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,4,0.8792968884168573,18,s2,False,target,1.3860305871494347,0.2230122355444612,1.8185458539810497
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,5,0.8283523363006929,25,p1,True,target,1.3860305871494347,0.3137216788749301,1.4347718590252043
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,6,0.5358475620369716,42,2p,False,target,1.3860305871494347,0.3914726303010462,1.168004159892007
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,7,0.7332161212705683,67,2s,True,target,1.3860305871494347,0.5777509514261162,1.2179906626333832
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,8,0.9135156562691493,71,1p,False,target,1.3860305871494347,0.7607896495750979,1.2180522399830807
PBF2003WRNO,2023-12-13-13-14-27,9,single,ascending,9,0.6931630470700629,86,2s,True,target,1.3860305871494347,0.8871349456425367,1.8351409499337024
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,1,0.976604976246402,86,s2,False,target,1.3860305871494347,0.6020481237467774,1.2345723857288249
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,2,0.8247202697391933,71,s1,False,target,1.3860305871494347,0.7526905921348774,1.8017940156787517
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,3,0.5514408277963049,67,2p,False,target,1.3860305871494347,0.7931858793359796,0.8677169233233144
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,4,0.9940177847775218,42,1p,False,target,1.3860305871494347,0.7510707806468334,1.4849402948493662
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,5,0.649641056640367,25,p2,True,target,1.3860305871494347,0.5421150986891463,1.7851721740007633
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,6,0.7559434801771003,18,1s,True,target,1.3860305871494347,0.6214858616033065,1.7351045011200767
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,7,0.8188427643081597,6,p1,True,target,1.3860305871494347,0.0707499556683171,1.3681199750681117
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,8,0.87901605308837,3,p1,True,target,1.3860305871494347,0.017296176562862354,1.2013199944776716
PBF2003WRNO,2023-12-13-13-14-27,10,single,descending,9,0.7218031583082115,2,1p,False,target,1.3860305871494347,0.005957496146553698,1.2013181284964958
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,1,0.9668610520743319,2,2p,False,distractor,2.6856199470821593,0.010816930610685916,1.801548950261349
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,2,0.8068307328246065,3,1s,True,distractor,2.1351451794871537,0.04321316037156766,0.9009963712887838
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,3,0.9628180619665585,6,p2,True,target,1.718194365486852,0.0577914637639644,0.8342064047901658
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,4,0.8335540105474686,18,s1,False,distractor,1.7181626438214153,0.07884901310853758,1.1511173490143847
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,5,0.7215987197772415,25,s2,False,distractor,2.086583974712994,0.31534149036297415,0.6676135480120138
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,6,0.998268800460085,42,2s,True,target,2.7356064498235355,0.24406978488903436,1.234558079879207
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,7,0.9941012975505795,67,2p,False,distractor,2.1353252465887635,0.40119149922931074,2.6858799403380544
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,8,0.8532004568051306,71,1s,True,distractor,1.6027682439998898,0.4141499911336634,0.8677722807369719
PBF2003WRNO,2023-12-13-13-14-27,11,dual,ascending,9,0.8830330495694925,86,s2,False,distractor,2.06842798622165,0.5259169838087054,1.0677422384542297
PBF2003WRNO,2023-12-13-13-14-27,12,single,random,1,0.6659707162228494,42,1p,False,distractor,2.06842798622165,0.443306597918457,3.470078072616161
PBF2003WRNO,2023-12-13-13-14-27,12,single,random,2,0.702549692430749,25,2s,True,distractor,2.06842798622165,0.38013394988473764,2.6191344463695714
PBF2003WRNO,2023-12-13-13-14-27,12,single,random,3,0.6792725938793716,2,p1,True,distractor,2.06842798622165,0.039973537395479486,3.4195529235548747
PBF2003WRNO,2023-12-13-13-14-27,12,single,random,4,0.7166616663560978,18,p2,True,distractor,2.06842798622165,0.10638580840528702,3.436445954368537
PBF2003WRNO,2023-12-13-13-14-27,12,single,random,5,0.679620725046983,71,s1,False,distractor,2.06842798622165,0.18575657131944726,3.202952416257176
