Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,7,0.9624770833722729,6,p1,True,target,0.7673704042110785,0.18575657131944726,0.6507243979003761
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,8,0.8828757962163529,3,2s,True,distractor,1.5513183338941872,0.06751033269222892,0.6340140780682759
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,9,0.7993805346861786,2,1s,True,distractor,1.2543711736097976,0.15821977602269782,0.5341427673099588
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,1,0.8072331624096007,2,s2,False,distractor,1.2543711736097976,0.6781792636848495,2.285506941693029
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,2,0.8140335630667499,3,1p,False,distractor,1.2543711736097976,0.027015045491126786,1.8684971970128572
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,3,0.8175439708361694,6,2p,False,distractor,1.2543711736097976,0.13068298072594833,2.118555197359683
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,4,0.5644014698446514,18,s1,False,distractor,1.2543711736097976,0.668460394756585,1.3681296023198684
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,5,0.5668363537445418,25,p2,True,distractor,1.2543711736097976,0.7397321002305247,0.8009981657585286
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,6,0.872859409163947,42,p1,True,distractor,1.2543711736097976,0.7769877644555387,0.8343214643577994
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,7,0.6300731673005011,67,s2,False,distractor,1.2543711736097976,0.8272019205849055,1.3180539997226788
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,8,0.6684195651510473,71,2p,False,distractor,1.2543711736097976,0.8952340030827571,0.9843144047981696
JDB2003WRNO,2023-12-13-16-14-20,19,single,ascending,9,0.7736453535219284,86,p1,True,distractor,1.2543711736097976,0.9470679707001679,1.4848601989490362
JDB2003WRNO,2023-12-13-16-14-20,20,dual,random,1,0.5065219761501539,6,1s,True,distractor,3.436123735732508,0.15659996453465372,0.150314197054513
JDB2003WRNO,2023-12-13-16-14-20,20,dual,random,2,0.9437522363453864,42,2s,True,target,0.8340875970066008,0.29428394101840105,0.48396049383313766
JDB2003WRNO,2023-12-13-16-14-20,20,dual,random,3,0.7452726867244209,25,s1,False,distractor,1.4846207337091073,0.4400669749423688,0.3003886178751145
JDB2003WRNO,2023-12-13-16-14-20,20,dual,random,4,0.6311264313906311,2,p2,True,target,0.8007294670996998,0.574511328450028,0.433860322724513
